VarId		20100	20300	226	20400	20900	21000	21100	21200	21300	21400	21500	20100	20300	20400	20900	21000	21100	21200	21300	21400	21500	20100	20300	20300	238	113	52	502	503	168	172	99	53	98	193	237	164	187	515	516	517	11000000	11000002	11000003	950	6020	601	20000000	901	902	702	700	710	700	6040	6030	6010	10000	10000	8000	8000	8004	8004	8005	8005	8002	8002	950	950	8500	8500	7000	7000	600000	600000	7001	7001	7248	7248	7118	7118	7128	7128	7237	7237	7236	7236	7227	7227	7226	7226	7246	7246	7247	7247	7216	7216	7217	7217	7196	7196	7197	7197	7186	7186	7187	7187	7176	7176	7177	7177	7146	7146	7147	7147	7136	7136	7137	7137	7126	7126	7127	7127	7116	7116	7117	7117	9000	9000	9102	9102	9101	9101	9202	9202	9103	9103	7005	7005	52	52	53	53	172	172	168	168	530	5182	5182	535	5181	5181	5172	5172	533	5171	5171	7004	7004	601	601	99	99	7003	7003	5131	5131	5131	5129	5129	901	901	9201	9201	910	910	620199	620399	620499	620999	621099	621199	621299	621399	621499	621599	620101	620151	620301	620351	620401	620451	621001	621051	620901	620951	621101	621151	621201	621251	621301	621351	621401	621451	621501	621551	651301	651351	651101	651151	651201	651251	651901	651951	652401	652451	651401	651451	652101	652151	651701	651751	651801	651851	4001	4002	4003	4004	4005	4001	4002	4003	4004	4005	525	526	527	528	540	504	505	812	518	520	521	522	523	524
4071549	2025-04-29 17:27:40	110	0.5	0.93310119999999996	15	-0.059912	0	94.999470000000002	961.82100000000003	0	948.92399999999998	14976.940000000001	null	null	null	null	null	null	null	null	null	null	110	0.5	0.5	1.3500000000000001	0	0	0	0	302.58730000000003	18.211559999999999	504.55790000000002	20	-0.059911789999999999	2519.5999999999999	99.003879999999995	0	30.30002	0	1	0	0	0	0	7.5487880000000001	0	0	0	0	1083.5417	0.5	1.9019889999999999	1.4629779999999999	1.9019889999999999	0	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	null	null	0	null	null	null	null	0	null	null	null	null	null	null	null	null	null	null	1.3500000000000001	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	0	0	0	100	92	6.4000000000000004	6	95	81	45	40	-0.29999999999999999	-0.5	22000	17000	12000	6500	17000	12000	20000	15000	60000	50000	1.8	0.80000000000000004	1400	1300	300	220	1150	950	1.8999999999999999	1.3500000000000001	0.40000000000000002	0.050000000000000003	160	50	400	0	100	0	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	null	null	1	18833.330000000002	7326.3329999999996	15000.5	17229.169999999998	53833.339999999997
4071550	2025-04-29 17:28:10	110	0.5	0.9779388	15	-0.057308999999999999	0	1591.252	707.56590000000006	0	1051.7729999999999	14909.57	null	null	null	null	null	null	null	null	null	null	110	0.5	0.5	1.3500000000000001	0	0	0	0	303.59199999999998	18.298950000000001	500.98770000000002	20	-0.057308539999999998	2528.578	99.003879999999995	0	30.30002	0	1	0	0	0	0	7.911524	0	0	1	0	2356.0088000000001	0.5	1.9019740000000001	1.463352	1.9019740000000001	0	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	null	null	0	null	null	null	null	0	null	null	null	null	null	null	null	null	null	null	1.3500000000000001	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	0	0	0	100	92	6.4000000000000004	6	95	81	45	40	-0.29999999999999999	-0.5	22000	17000	12000	6500	17000	12000	20000	15000	60000	50000	1.8	0.80000000000000004	1400	1300	300	220	1150	950	1.8999999999999999	1.3500000000000001	0.40000000000000002	0.050000000000000003	160	50	400	0	100	0	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	null	null	1	18833.330000000002	7326.3329999999996	15000.5	17229.169999999998	53833.339999999997
4071551	2025-04-29 17:28:40	110	0.5	1.0917600000000001	15	-0.058118000000000003	0	1237.9970000000001	601.59310000000005	0	547.23260000000005	14897.459999999999	null	null	null	null	null	null	null	null	null	null	110	0.5	0.5	1.3500000000000001	0	0	0	0	304.13999999999999	18.398790000000002	499.9948	20	-0.058118040000000003	2525.5219999999999	99.003879999999995	0	30.30002	0	1	0	0	0	0	8.8323370000000008	0	0	0	0	1962.2103	0.5	1.901934	1.463608	1.901934	0	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	null	null	0	null	null	null	null	0	null	null	null	null	null	null	null	null	null	null	1.3500000000000001	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	0	0	0	100	92	6.4000000000000004	6	95	81	45	40	-0.29999999999999999	-0.5	22000	17000	12000	6500	17000	12000	20000	15000	60000	50000	1.8	0.80000000000000004	1400	1300	300	220	1150	950	1.8999999999999999	1.3500000000000001	0.40000000000000002	0.050000000000000003	160	50	400	0	100	0	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	null	null	1	18833.330000000002	7326.3329999999996	15000.5	17229.169999999998	53833.339999999997
4071552	2025-04-29 17:29:10	110	0.5	0.99876609999999999	15	-0.060373000000000003	0	230.14920000000001	764.42240000000004	0	586.14750000000004	14865.629999999999	null	null	null	null	null	null	null	null	null	null	110	0.5	0.5	1.3500000000000001	0	0	0	0	303.95729999999998	18.29054	496.7491	20	-0.060372919999999997	2531.0619999999999	99.003879999999995	0	30.30002	0	1	0	0	0	0	8.0800169999999998	0	0	1	0	988.20640000000003	0.5	1.9019029999999999	1.4638659999999999	1.9019029999999999	0	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	null	null	0	null	null	null	null	0	null	null	null	null	null	null	null	null	null	null	1.3500000000000001	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	0	0	0	100	92	6.4000000000000004	6	95	81	45	40	-0.29999999999999999	-0.5	22000	17000	12000	6500	17000	12000	20000	15000	60000	50000	1.8	0.80000000000000004	1400	1300	300	220	1150	950	1.8999999999999999	1.3500000000000001	0.40000000000000002	0.050000000000000003	160	50	400	0	100	0	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	null	null	1	18833.330000000002	7326.3329999999996	15000.5	17229.169999999998	53833.339999999997
4071553	2025-04-29 17:29:40	110	0.5	0.95905830000000003	15	-0.059472999999999998	0	31.299939999999999	844.3741	0	594.05790000000002	14881.620000000001	null	null	null	null	null	null	null	null	null	null	110	0.5	0.5	1.3500000000000001	0	0	0	0	305.1447	18.21406	498.81970000000001	20	-0.059472900000000002	2521.779	99.003879999999995	0	30.30002	0	1	0	0	0	0	7.7587809999999999	0	0	0	0	868.33429000000001	0.5	1.901872	1.4640930000000001	1.901872	0	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	null	null	0	null	null	null	null	0	null	null	null	null	null	null	null	null	null	null	1.3500000000000001	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	0	0	0	100	92	6.4000000000000004	6	95	81	45	40	-0.29999999999999999	-0.5	22000	17000	12000	6500	17000	12000	20000	15000	60000	50000	1.8	0.80000000000000004	1400	1300	300	220	1150	950	1.8999999999999999	1.3500000000000001	0.40000000000000002	0.050000000000000003	160	50	400	0	100	0	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	null	null	1	18833.330000000002	7326.3329999999996	15000.5	17229.169999999998	53833.339999999997
4071554	2025-04-29 17:30:10	110	0.5	0.89275470000000001	15	-0.057777000000000002	0	1362.8800000000001	716.52560000000005	0	1064.0329999999999	14854.92	null	null	null	null	null	null	null	null	null	null	110	0.5	0.5	1.3500000000000001	0	0	0	0	305.60129999999998	18.20138	499.09589999999997	20	-0.057776809999999998	2528.9340000000002	99.003879999999995	0	30.200009999999999	0	1	0	0	0	0	7.2223850000000001	0	0	1	0	2155.7921000000001	0.5	1.9018470000000001	1.464283	1.9018470000000001	0	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	null	null	0	null	null	null	null	0	null	null	null	null	null	null	null	null	null	null	1.3500000000000001	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	0	0	0	100	92	6.4000000000000004	6	95	81	45	40	-0.29999999999999999	-0.5	22000	17000	12000	6500	17000	12000	20000	15000	60000	50000	1.8	0.80000000000000004	1400	1300	300	220	1150	950	1.8999999999999999	1.3500000000000001	0.40000000000000002	0.050000000000000003	160	50	400	0	100	0	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	null	null	1	18833.330000000002	7326.3329999999996	15000.5	17229.169999999998	53833.339999999997
4071555	2025-04-29 17:30:40	110	0.5	1.0823119999999999	15	-0.060394000000000003	0	900.46820000000002	741.8356	0	717.35000000000002	15020.690000000001	null	null	null	null	null	null	null	null	null	null	110	0.5	0.5	1.3500000000000001	0	0	0	0	304.68799999999999	18.241499999999998	497.3605	20	-0.060394030000000001	2520.8490000000002	99.003879999999995	0	30.30002	0	1	0	0	0	0	8.755903	0	0	0	0	1766.7633000000001	0.5	1.901788	1.464412	1.901788	0	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	null	null	0	null	null	null	null	0	null	null	null	null	null	null	null	null	null	null	1.3500000000000001	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	0	0	0	100	92	6.4000000000000004	6	95	81	45	40	-0.29999999999999999	-0.5	22000	17000	12000	6500	17000	12000	20000	15000	60000	50000	1.8	0.80000000000000004	1400	1300	300	220	1150	950	1.8999999999999999	1.3500000000000001	0.40000000000000002	0.050000000000000003	160	50	400	0	100	0	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	null	null	1	18833.330000000002	7326.3329999999996	15000.5	17229.169999999998	53833.339999999997
4071556	2025-04-29 17:31:10	110	0.5	1.23672	15	-0.057168999999999998	0	1676.5239999999999	927.93299999999999	0	1233.6089999999999	15446.84	null	null	null	null	null	null	null	null	null	null	110	0.5	0.5	1.3500000000000001	0	0	0	0	305.05329999999998	18.365559999999999	496.55470000000003	20	-0.057168919999999998	2523.9079999999999	99.003879999999995	0	30.30002	0	1	0	0	0	0	10.005064000000001	0	0	1	0	2540.0499	0.5	1.9017029999999999	1.464445	1.9017029999999999	0	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	null	null	0	null	null	null	null	0	null	null	null	null	null	null	null	null	null	null	1.3500000000000001	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	0	0	0	100	92	6.4000000000000004	6	95	81	45	40	-0.29999999999999999	-0.5	22000	17000	12000	6500	17000	12000	20000	15000	60000	50000	1.8	0.80000000000000004	1400	1300	300	220	1150	950	1.8999999999999999	1.3500000000000001	0.40000000000000002	0.050000000000000003	160	50	400	0	100	0	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	null	null	1	18833.330000000002	7326.3329999999996	15000.5	17229.169999999998	53833.339999999997
4071557	2025-04-29 17:31:40	110	0.5	1.1283190000000001	15	-0.054153	0	1344.3109999999999	799.00369999999998	0	1230.6590000000001	14945.629999999999	null	null	null	null	null	null	null	null	null	null	110	0.5	0.5	1.3500000000000001	0	0	0	0	305.32729999999998	18.112079999999999	494.19540000000001	20	-0.054153319999999998	2519.9259999999999	99.003879999999995	0	30.30002	0	1	0	0	0	0	9.1280999999999999	0	0	0	0	2213.6142	0.5	1.90164	1.464594	1.90164	0	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	null	null	0	null	null	null	null	0	null	null	null	null	null	null	null	null	null	null	1.3500000000000001	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	0	0	0	100	92	6.4000000000000004	6	95	81	45	40	-0.29999999999999999	-0.5	22000	17000	12000	6500	17000	12000	20000	15000	60000	50000	1.8	0.80000000000000004	1400	1300	300	220	1150	950	1.8999999999999999	1.3500000000000001	0.40000000000000002	0.050000000000000003	160	50	400	0	100	0	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	null	null	1	18833.330000000002	7326.3329999999996	15000.5	17229.169999999998	53833.339999999997
4071558	2025-04-29 17:32:10	110	0.5	1.0400499999999999	15	-0.057307999999999998	0	528.44150000000002	712.12800000000004	0	612.00549999999998	14851.129999999999	null	null	null	null	null	null	null	null	null	null	110	0.5	0.5	1.3500000000000001	0	0	0	0	305.78399999999999	18.236090000000001	501.31959999999998	20	-0.05730797	2524.6869999999999	99.003879999999995	0	30.30002	0	1	0	0	0	0	8.4140029999999992	0	0	1	0	1256.4218000000001	0.5	1.90158	1.46471	1.90158	0	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	null	null	0	null	null	null	null	0	null	null	null	null	null	null	null	null	null	null	1.3500000000000001	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	0	0	0	100	92	6.4000000000000004	6	95	81	45	40	-0.29999999999999999	-0.5	22000	17000	12000	6500	17000	12000	20000	15000	60000	50000	1.8	0.80000000000000004	1400	1300	300	220	1150	950	1.8999999999999999	1.3500000000000001	0.40000000000000002	0.050000000000000003	160	50	400	0	100	0	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	null	null	1	18833.330000000002	7326.3329999999996	15000.5	17229.169999999998	53833.339999999997
4071559	2025-04-29 17:32:40	110	0.5	0.99110719999999997	15	-0.056124	0	208.6583	836.65089999999998	0	379.9024	14893.5	null	null	null	null	null	null	null	null	null	null	110	0.5	0.5	1.3500000000000001	0	0	0	0	306.42329999999998	18.43938	501.8965	20	-0.056123520000000003	2520.0239999999999	99.003879999999995	0	30.30002	0	1	0	0	0	0	8.0180559999999996	0	0	0	0	1073.1267	0.5	1.9015230000000001	1.464828	1.9015230000000001	0	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	null	null	0	null	null	null	null	0	null	null	null	null	null	null	null	null	null	null	1.3500000000000001	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	0	0	0	100	92	6.4000000000000004	6	95	81	45	40	-0.29999999999999999	-0.5	22000	17000	12000	6500	17000	12000	20000	15000	60000	50000	1.8	0.80000000000000004	1400	1300	300	220	1150	950	1.8999999999999999	1.3500000000000001	0.40000000000000002	0.050000000000000003	160	50	400	0	100	0	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	null	null	1	18833.330000000002	7326.3329999999996	15000.5	17229.169999999998	53833.339999999997
4071560	2025-04-29 17:33:10	110	0.5	0.94511350000000005	15	-0.056281999999999999	0	993.82259999999997	655.02189999999996	0	833.70529999999997	14841	null	null	null	null	null	null	null	null	null	null	110	0.5	0.5	1.3500000000000001	0	0	0	0	306.97129999999999	18.2239	498.46159999999998	20	-0.056281709999999999	2529.1019999999999	99.003879999999995	0	30.30002	0	1	0	0	0	0	7.6459669999999997	0	0	1	0	1563.9663	0.5	1.90147	1.4650080000000001	1.90147	0	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	null	null	0	null	null	null	null	0	null	null	null	null	null	null	null	null	null	null	1.3500000000000001	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	0	0	0	100	92	6.4000000000000004	6	95	81	45	40	-0.29999999999999999	-0.5	22000	17000	12000	6500	17000	12000	20000	15000	60000	50000	1.8	0.80000000000000004	1400	1300	300	220	1150	950	1.8999999999999999	1.3500000000000001	0.40000000000000002	0.050000000000000003	160	50	400	0	100	0	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	null	null	1	18833.330000000002	7326.3329999999996	15000.5	17229.169999999998	53833.339999999997
