VarId		1	2	3	4	7	8	9	10	11	12	13	14	15	16	620199	620299	620499	620599	620699	620799	620899	51	52	53	54	55	56	57	58	59	6316	135	141	143	151	212	213	501	502	503	10000005	20000000	20000002	20000003	620101	620151	620201	620251	620401	620451	620501	620551	620601	620651	620701	620751	620801	620851	651101	651151	651201	651251	651301	651351	651401	651451	651501	651551	651521	651601	651651	651701	651751	651801	651851	651901	651951	20100	20100	20100	20200	20200	20400	20400	20500	20500	20600	20600	20700	20700	20800	20800	51	51	52	52	53	53	54	54	55	55	56	56	57	57	58	58	59	59	6100	6100	6100	600000	600000	7000	7000	8000	8000	8001	8001	8002	8002	10000	10000	7116	7116	7117	7117	7126	7126	7127	7127	7128	7128	7136	7136	7137	7137	7146	7146	7147	7147	7156	7156	7157	7157	7166	7166	7167	7167	7168	7168	7176	7176	7177	7177	7186	7186	7187	7187	7196	7196	7197	7197	4055	4056	4065	4066	4075	4076	853	851	851	1007000	1008001	1008002	1010000	1600000
1729628	2025-04-30 15:24:43	115	0	25	0.33408130000000003	20	21.960080000000001	0	0	-1.265978	-1.265978	27.574739999999998	27.574739999999998	-30	-30	0	0	0	0	0	0	0	120	20.4999	0	0.040792759999999997	14.9	0.00029214520000000002	0	0	120	0.000292	-0.032805670000000002	0.1093181	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.265978	null	27.574739999999998	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.022709	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729629	2025-04-30 15:25:13	115	0	25	0.33117360000000001	20	21.95542	0	0	-1.289112	-1.289112	27.556419999999999	27.556419999999999	-30	-30	0	0	0	0	0	0	0	120	20.50085	0	0.035113900000000003	14.9	0.00605771	0	0	120	0.006058	-0.038473630000000002	0.1091177	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.289112	null	27.556419999999999	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.022643	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729630	2025-04-30 15:25:43	115	0	25	0.3063169	20	21.957519999999999	0	0	-1.2705839999999999	-1.2705839999999999	27.593669999999999	27.593669999999999	-30	-30	0	0	0	0	0	0	0	120	20.5	0	0.021148500000000001	14.9	0.0055139519999999999	0	0	120	0.0055139999999999998	-0.034970050000000003	0.1059533	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.2705839999999999	null	27.593669999999999	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.014631999999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729631	2025-04-30 15:26:14	115	0	25	0.33853139999999998	20	21.96358	0	0	-1.262724	-1.262724	27.59657	27.59657	-30	-30	0	0	0	0	0	0	0	120	20.500540000000001	0	0.049914989999999999	14.9	0.003589826	0	0	120	0.0035899999999999999	-0.02988739	0.1026816	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.262724	null	27.59657	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.029510000000000002	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729632	2025-04-30 15:26:44	115	0	25	0.34903109999999998	20	21.95562	0	0	-1.2729539999999999	-1.2729539999999999	27.58897	27.58897	-30	-30	0	0	0	0	0	0	0	120	20.512370000000001	0	0.069455909999999996	14.9	0.001139216	0	0	120	0.001139	-0.033982169999999999	0.11621430000000001	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.2729539999999999	null	27.58897	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.039007	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729633	2025-04-30 15:27:14	115	0	25	0.3329049	20	21.95739	0	0	-1.282152	-1.282152	27.596350000000001	27.596350000000001	-30	-30	0	0	0	0	0	0	0	120	20.50169	0	0.037988899999999999	14.9	0.0017722180000000001	0	0	120	0.0017719999999999999	-0.037310879999999998	0.10311910000000001	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.282152	null	27.596350000000001	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.021947999999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729634	2025-04-30 15:27:44	115	0	25	0.32894479999999998	20	21.95234	0	0	-1.251652	-1.251652	27.595020000000002	27.595020000000002	-30	-30	0	0	0	0	0	0	0	120	20.5	0	0.031992090000000001	14.9	0.0069904959999999997	0	0	120	0.0069899999999999997	-0.039048739999999998	0.1090097	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.251652	null	27.595020000000002	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.021413999999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729635	2025-04-30 15:28:14	115	0	25	0.33263369999999998	20	21.96331	0	0	-1.253725	-1.253725	27.59506	27.593959999999999	-30	-30	0	0	0	0	0	0	0	120	20.5	0	0.040250719999999997	14.9	0.0040366919999999997	0	0	120	0.0040369999999999998	-0.036364769999999998	0.11344	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.253725	null	27.59506	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.024406000000000001	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729636	2025-04-30 15:28:44	115	0	25	0.35483969999999998	20	21.956209999999999	0	0	-0.63222880000000004	-0.63222880000000004	27.598500000000001	27.598500000000001	-30	-30	0	0	0	0	0	0	0	120	20.5	0	0.063584070000000006	14.9	0.00020135030000000001	0	0	120	0.00020100000000000001	-0.02741062	0.1128178	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.63222900000000004	null	27.598500000000001	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.035261000000000001	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729637	2025-04-30 15:29:14	115	0	25	0.32581559999999998	20	21.96529	0	0	-0.41426760000000001	-0.41426760000000001	27.600000000000001	27.600000000000001	-30	-30	0	0	0	0	0	0	0	120	20.5	0	0.033489610000000003	14.9	0.0010573690000000001	0	0	120	0.001057	-0.042163600000000002	0.11300830000000001	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.41426800000000003	null	27.600000000000001	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.019078999999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729638	2025-04-30 15:29:44	115	0	25	0.34438279999999999	20	21.959949999999999	0	0	-0.40679670000000001	-0.40679670000000001	27.58811	27.58811	-30	-30	0	0	0	0	0	0	0	120	20.5	0	0.062117609999999997	14.9	0.0039997510000000002	0	0	120	0.0040000000000000001	-0.042336079999999998	0.1146566	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.40679700000000002	null	27.58811	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.036475	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729639	2025-04-30 15:30:14	115	0	25	0.32730949999999998	20	21.96602	0	0	-0.40301999999999999	-0.40301999999999999	27.599430000000002	27.599430000000002	-30	-30	0	0	0	0	0	0	0	120	20.52563	0	0.027374229999999999	14.9	0.0052398890000000002	0	0	120	0.0052399999999999999	-0.031834580000000001	0.111341	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.40301999999999999	null	27.599430000000002	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.017927999999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729640	2025-04-30 15:30:44	115	0	25	0.32740550000000002	20	21.957940000000001	0	0	-0.3664211	-0.3664211	27.613019999999999	27.613019999999999	-30	-30	0	0	0	0	0	0	0	120	20.52675	0	0.032927230000000002	14.9	0.0065799379999999996	0	0	120	0.0065799999999999999	-0.03670532	0.1127398	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.366421	null	27.613019999999999	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.021711999999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729641	2025-04-30 15:31:14	115	0	25	0.3105811	20	21.963159999999998	0	0	-0.41082370000000001	-0.41082370000000001	27.6007	27.6007	-30	-30	0	0	0	0	0	0	0	120	20.574120000000001	0	0.015833880000000002	14.9	0.0067124760000000002	0	0	120	0.0067120000000000001	-0.036896449999999997	0.1021965	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.41082400000000002	null	27.6007	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.012333	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729642	2025-04-30 15:31:44	115	0	25	0.31735669999999999	20	21.96115	0	0	-0.41111320000000001	-0.41111320000000001	27.63016	27.636859999999999	-30	-30	0	0	0	0	0	0	0	120	20.593	0	0.01399304	14.9	0.0023091689999999998	0	0	120	0.0023089999999999999	-0.047355439999999999	0.1022018	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.41111300000000001	null	27.63016	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.0089669999999999993	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729643	2025-04-30 15:32:14	115	0	25	0.33961649999999999	20	21.955929999999999	0	0	-0.36467519999999998	-0.36467519999999998	27.629999999999999	27.629999999999999	-30	-30	0	0	0	0	0	0	0	120	20.565660000000001	0	0.032866670000000001	14.9	0.0029950599999999999	0	0	120	0.0029949999999999998	-0.035702280000000003	0.1064495	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.36467500000000003	null	27.629999999999999	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.019768000000000001	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729644	2025-04-30 15:32:44	115	0	25	0.32920830000000001	20	21.96001	0	0	-0.92831640000000004	-0.92831640000000004	27.641490000000001	27.641490000000001	-30	-30	0	0	0	0	0	0	0	120	20.568919999999999	0	0.042957839999999997	14.9	0.0041734889999999998	0	0	120	0.0041729999999999996	-0.037275719999999998	0.107694	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.92831600000000003	null	27.641490000000001	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.025975000000000002	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729645	2025-04-30 15:33:14	115	0	25	0.32946950000000003	20	21.960000000000001	0	0	-1.1207020000000001	-1.1207020000000001	27.689499999999999	27.689499999999999	-30	-30	0	0	0	0	0	0	0	120	20.597439999999999	0	0.034778999999999997	14.9	0.0020267589999999999	0	0	120	0.0020270000000000002	-0.045630740000000003	0.11222409999999999	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.1207020000000001	null	27.689499999999999	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.020309000000000001	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729646	2025-04-30 15:33:44	115	0	25	0.34509909999999999	20	21.958269999999999	0	0	-1.281774	-1.281774	27.644580000000001	27.644580000000001	-30	-30	0	0	0	0	0	0	0	120	20.592230000000001	0	0.048573039999999998	14.9	0.0030727469999999998	0	0	120	0.0030730000000000002	-0.041143470000000001	0.1089198	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.281774	null	27.644580000000001	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.028493000000000001	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729647	2025-04-30 15:34:14	115	0	25	0.34001429999999999	20	21.957000000000001	0	0	-1.267493	-1.267493	27.640029999999999	27.637810000000002	-30	-30	0	0	0	0	0	0	0	120	20.568560000000002	0	0.044291320000000002	14.9	0.0058397960000000004	0	0	120	0.0058399999999999997	-0.038182349999999997	0.10954560000000001	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.267493	null	27.640029999999999	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.027601000000000001	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729648	2025-04-30 15:34:44	115	0	25	0.3595853	20	21.958580000000001	0	0	-1.269261	-1.269261	27.683450000000001	27.683450000000001	-30	-30	0	0	0	0	0	0	0	120	20.568670000000001	0	0.090177999999999994	14.9	0.0040934860000000003	0	0	120	0.0040930000000000003	-0.038288349999999999	0.1033888	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.269261	null	27.683450000000001	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.052039000000000002	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1729649	2025-04-30 15:35:14	115	0	25	0.34255849999999999	20	21.96499	0	0	-1.247571	-1.247571	27.64686	27.646159999999998	-30	-30	0	0	0	0	0	0	0	120	20.628	0	0.032428350000000002	14.9	0.0034874569999999998	0	0	120	0.0034870000000000001	-0.037109530000000002	0.11599130000000001	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.247571	null	27.64686	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.019788	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
