998264	2025-04-30 05:02:04	50.166150000000002	71.178629999999998	19.096699999999998	232.50239999999999	2588.4450000000002	16.980360000000001	60.918489999999998	41.119630000000001	91.285780000000003	31.589099999999998	4272	1.5	48.10304	48.25	95.872129999999999	96.5	1.9568760000000001	1.75	3.9157130000000002	3.5	0.10623	0	0	0	80	0.13003729999999999	32.146120000000003	86.574439999999996	53.904789999999998	28.41358	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.028805000000006	19.096699999999998	19.146699999999999	232.50239999999999	232.9024	2581.2901040000002	19.886054000000001	61.002146000000003	53.196370999999999	110.014742	30.560008	4272.9112219999997	1.374423	575.75297699999999	792331.29285700002	0	0	0	20	19.906451000000001	100	0	4.1998930000000003	0	0	0	100	100	100	0	0.965418	50	60	0.98748800000000003	2670.8226850000001	53.309834000000002	-792907.54683400004	2580.209625	17.099892000000001	61.009363999999998	41.388151000000001	91.690681999999995	30.529378000000001	4267.9775529999997	1.828257	792144.38809499994	0	0	0	20	19.901047999999999	100	0	4.1995319999999996	0	0	0	100	96.338136000000006	100	0	0.96640400000000004	50	60	0.99656500000000003	2668.6973229999999	53.373945999999997	-792717.289781	62	52	1	75	68	1	25	22	1	260	250	1	572.40168600000004	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	0	1	1	1	1	1
998265	2025-04-30 05:02:34	50.295169999999999	71.149690000000007	18.908629999999999	231.643	2583.6390000000001	16.810669999999998	62.06429	40.814880000000002	91.069649999999996	30.553619999999999	4272	1.5	48.201230000000002	48.25	95.871380000000002	96.5	1.976075	1.75	3.9222779999999999	3.5	0.10379529999999999	0	0	0	80	0.11029120000000001	32.146120000000003	86.545500000000004	54.217280000000002	28.529319999999998	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.029886000000005	18.908629999999999	18.958629999999999	230.97460000000001	231.37459999999999	2581.6246160000001	19.748615999999998	62.14846	53.036236000000002	110.021305	30.592504999999999	4266.0513570000003	1.9298630000000001	575.69970599999999	791727.99118999997	0	0	0	20	19.908123	100	0	4.1425770000000002	0	0	0	100	100	100	0	0.96679000000000004	50	60	0.99859699999999996	2672.275173	53.338825999999997	-792304.19189699995	2580.5471710000002	16.930572000000002	62.155163999999999	41.084890000000001	91.476866000000001	30.566541999999998	4272.2152660000002	1.4791540000000001	791541.08642900002	0	0	0	20	19.902736000000001	100	0	4.1422420000000004	0	0	0	100	96.295372999999998	100	0	0.965557	50	60	0.98958299999999999	2670.1437679999999	53.402875000000002	-792113.88191899995	62	52	1	75	68	1	25	22	1	260	250	1	572.29549099999997	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	1	1	1	1	0	1
998266	2025-04-30 05:03:04	50.276260000000001	71.149690000000007	18.79289	230.68819999999999	2582.6320000000001	16.550229999999999	62.127940000000002	40.629660000000001	90.9679	30.539919999999999	4272	1.5	48.283659999999998	48.25	95.853260000000006	96.5	1.980124	1.75	3.9400460000000002	3.5	0.1042988	0	0	0	80	0.1701086	32.146120000000003	86.545500000000004	53.826659999999997	28.471450000000001	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.030366999999998	18.79289	18.842890000000001	230.68819999999999	231.0882	2582.0612660000002	19.501584999999999	62.212339	52.911192999999997	110.01221200000001	30.602905	4270.3093509999999	1.5796939999999999	575.68410200000005	791574.65452400001	0	0	0	20	19.910305999999999	100	0	4.1393829999999996	0	0	0	100	100	100	0	0.96593799999999996	50	60	0.99159399999999998	2672.6915060000001	53.347135999999999	-792150.83962600003	2580.9851709999998	16.669042000000001	62.218814000000002	40.895285000000001	91.368301000000002	30.579018000000001	4273.0129749999996	1.4152560000000001	791387.74976200005	0	0	0	20	19.904926	100	0	4.1390589999999996	0	0	0	100	96.273660000000007	100	0	0.96539699999999995	50	60	0.98830499999999999	2670.557296	53.411146000000002	-791960.52110999997	62	52	1	75	68	1	25	22	1	260	250	1	572.27134799999999	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	0	1	1	1	1	1
998267	2025-04-30 05:03:34	50.433010000000003	71.149690000000007	18.8797	231.643	2583.3339999999998	16.512350000000001	63.27375	40.754460000000002	91.077770000000001	36.260739999999998	4272	1.5	48.250869999999999	48.25	95.890789999999996	96.5	1.9682120000000001	1.75	3.9029229999999999	3.5	0.1042251	0	0	0	80	0.1931196	32.146120000000003	86.574439999999996	54.061030000000002	28.471450000000001	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.029765999999995	18.8797	18.9297	231.643	232.04300000000001	2582.7103160000001	19.446293000000001	63.357863000000002	52.957853999999998	110.001766	31.137111000000001	4271.0782609999997	1.5188090000000001	575.62761899999998	791936.32619000005	0	0	0	20	19.913551999999999	100	0	4.0821069999999997	0	0	0	100	100	100	0	0.96578399999999998	50	60	0.99037600000000003	2674.8357310000001	53.389935000000001	-792512.45480900002	2581.6325339999999	16.631601	63.364623999999999	41.021853	91.480919	31.11063	4270.355313	1.630206	791749.42142899998	0	0	0	20	19.908162999999998	100	0	4.0817690000000004	0	0	0	100	96.296183999999997	100	0	0.96592900000000004	50	60	0.99260400000000004	2672.7049280000001	53.454098999999999	-792322.16607699997	62	52	1	75	68	1	25	22	1	260	250	1	572.24464799999998	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	1	1	1	1	0	1
998268	2025-04-30 05:04:04	50.262990000000002	71.207560000000001	18.952030000000001	230.97460000000001	2585.549	16.693000000000001	60.536549999999998	40.920789999999997	91.200670000000002	30.351109999999998	4272	1.5	48.330680000000001	48.25	95.899299999999997	96.5	1.953095	1.75	3.8917440000000001	3.5	0.1055208	0	0	0	80	0.25199589999999999	32.146120000000003	86.574439999999996	53.67042	28.41358	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.029165000000006	18.908629999999999	18.958629999999999	230.97460000000001	231.37459999999999	2583.226275	19.609525000000001	60.620376999999998	53.046075000000002	110.004389	31.087961	4268.4109449999996	1.732091	575.77975400000003	791727.99118999997	0	0	0	20	19.916131	100	0	4.2189810000000003	0	0	0	100	100	100	0	0.96631800000000001	50	60	0.99464200000000003	2672.6405479999999	53.346119000000002	-792304.27194400004	2582.1468070000001	16.812742	60.627423999999998	41.190159000000001	91.606890000000007	31.058886000000001	4272.2121999999999	1.479187	791541.08642900002	0	0	0	20	19.910734000000001	100	0	4.218629	0	0	0	100	96.321377999999996	100	0	0.96555800000000003	50	60	0.98958400000000002	2670.5131740000002	53.410263	-792113.99231100001	62	52	1	75	68	1	25	22	1	260	250	1	572.40588200000002	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	0	1	1	1	1	1
998269	2025-04-30 05:04:34	50.255699999999997	71.149690000000007	18.720559999999999	230.11529999999999	2586.3200000000002	16.550370000000001	61.68235	41.26641	91.447460000000007	30.62621	4272	1.5	48.125450000000001	48.25	95.912629999999993	96.5	1.948987	1.75	3.8750550000000001	3.5	0.1066067	0	0	0	80	0.23435729999999999	32.146120000000003	86.574439999999996	53.279800000000002	28.500389999999999	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.028085000000004	18.720559999999999	18.77056	230.11529999999999	230.5153	2583.618125	19.433579999999999	61.765663000000004	53.242441999999997	110.021321	31.098891999999999	4270.225512	1.5792649999999999	575.725146	791347.522857	0	0	0	20	19.918091	100	0	4.1617170000000003	0	0	0	100	100	100	0	0.96595500000000001	50	60	0.99158500000000005	2674.1201580000002	53.375652000000002	-791923.74900399998	2582.535625	16.668371	61.773223999999999	41.528773999999999	91.842793	31.065154	4274.5905519999997	1.2891429999999999	791160.61809500004	0	0	0	20	19.912678	100	0	4.1613389999999999	0	0	0	100	96.368559000000005	100	0	0.965082	50	60	0.98578299999999996	2671.9987169999999	53.439973999999999	-791733.51153599995	62	52	1	75	68	1	25	22	1	260	250	1	572.39344000000006	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	1	1	1	1	0	1
998270	2025-04-30 05:05:04	50.432119999999998	71.207560000000001	18.8797	230.97460000000001	2588.1930000000002	17.096699999999998	60.090969999999999	40.70646	91.06841	30.613630000000001	4272	1.5	48.33061	48.25	95.898070000000004	96.5	1.9664470000000001	1.75	3.8904749999999999	3.5	0.1066575	0	0	0	80	0.2419509	32.146120000000003	86.574439999999996	54.686010000000003	28.500389999999999	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.029887000000002	18.8797	18.9297	231.0701	231.4701	2583.5589770000001	20.033176999999998	60.175141000000004	52.921218000000003	110.009905	31.062434	4272.6618109999999	1.3910419999999999	575.79163300000005	791745.35952399997	0	0	0	20	19.917795000000002	100	0	4.2412429999999999	0	0	0	100	100	100	0	0.96546799999999999	50	60	0.98782099999999995	2672.6670789999998	53.346648000000002	-792321.65215700003	2582.481534	17.214504999999999	60.181843999999998	40.968035999999998	91.462519	31.036473999999998	4271.9348399999999	1.500732	791558.45476200001	0	0	0	20	19.912407999999999	100	0	4.2409080000000001	0	0	0	100	96.292503999999994	100	0	0.96561300000000005	50	60	0.99001499999999998	2670.5354459999999	53.410708999999997	-792131.35620899999	62	52	1	75	68	1	25	22	1	260	250	1	572.40144699999996	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	0	1	1	1	1	1
998271	2025-04-30 05:05:34	50.224550000000001	71.149690000000007	19.125640000000001	232.12039999999999	2586.3159999999998	17.263719999999999	61.68235	40.081490000000002	90.317920000000001	30.17492	4272	1.5	48.158499999999997	48.25	95.859260000000006	96.5	1.9767459999999999	1.75	3.931511	3.5	0.1055767	0	0	0	80	0.20520730000000001	32.146120000000003	86.545500000000004	53.904789999999998	28.471450000000001	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.033634000000006	19.125640000000001	19.175640000000001	232.12039999999999	232.5204	2583.836096	20.308851000000001	61.768304000000001	52.784857000000002	110.01158599999999	31.059090999999999	4270.126757	1.60372	575.728024	792218.42952400004	0	0	0	20	19.919180000000001	100	0	4.1615849999999996	0	0	0	100	100	100	0	0.96597500000000003	50	60	0.99207400000000001	2674.6370440000001	53.385969000000003	-792794.65854700003	2582.7691709999999	17.379881999999998	61.773223999999999	40.336458	90.701757999999998	31.049313000000001	4269.0185600000004	1.739854	792031.52476199996	0	0	0	20	19.913845999999999	100	0	4.1613389999999999	0	0	0	100	96.140351999999993	100	0	0.96619600000000005	50	60	0.99479700000000004	2672.4845460000001	53.449691000000001	-792604.201291	62	52	1	75	68	1	25	22	1	260	250	1	572.17652999999996	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	1	1	1	1	0	1
998272	2025-04-30 05:06:04	50.674720000000001	71.178629999999998	19.386050000000001	231.4521	2584.9349999999999	17.135480000000001	61.427729999999997	40.747219999999999	91.408230000000003	29.89528	4272	1.5	48.629519999999999	48.25	95.919849999999997	96.5	1.9621820000000001	1.75	3.8701660000000002	3.5	0.1066607	0	0	0	80	0.20712749999999999	32.146120000000003	86.545500000000004	54.295400000000001	28.41358	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.028205999999997	19.386050000000001	19.436050000000002	231.4521	231.85210000000001	2584.1752409999999	20.021160999999999	61.511100999999996	52.734310000000001	109.999122	31.095312	4267.0371109999996	1.84358	575.74319000000003	792125.86785699998	0	0	0	20	19.920876	100	0	4.1744450000000004	0	0	0	100	99.999824000000004	100	0	0.96659300000000004	50	60	0.99687199999999998	2674.6376359999999	53.385981000000001	-792702.11204699997	2583.0930800000001	17.251923000000001	61.518604000000003	41.003318	91.793824000000001	31.062093999999998	4270.8678090000003	1.586997	791938.96309500001	0	0	0	20	19.915465000000001	100	0	4.1740700000000004	0	0	0	100	96.358765000000005	100	0	0.96582599999999996	50	60	0.99173999999999995	2672.5153460000001	53.450307000000002	-792511.86896200001	62	52	1	75	68	1	25	22	1	260	250	1	572.40586599999995	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	0	1	1	1	1	1
998273	2025-04-30 05:06:34	50.348300000000002	71.178629999999998	18.749490000000002	230.78370000000001	2582.6300000000001	17.044830000000001	60.600209999999997	40.904780000000002	91.282520000000005	31.570399999999999	4272	1.5	48.292769999999997	48.25	95.889579999999995	96.5	1.9574240000000001	1.75	3.8990089999999999	3.5	0.10594050000000001	0	0	0	80	0.23929520000000001	32.146120000000003	86.574439999999996	53.436050000000002	28.471450000000001	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.028926999999996	18.749490000000002	18.799489999999999	230.78370000000001	231.18369999999999	2583.731217	19.951076	60.683923999999998	52.983977000000003	110.015264	31.179494999999999	4268.9135139999999	1.688493	575.77147000000002	791584.78785700002	0	0	0	20	19.918655999999999	100	0	4.2158040000000003	0	0	0	100	100	100	0	0.96621699999999999	50	60	0.99377000000000004	2673.398827	53.361254000000002	-792161.06032799999	2582.6510800000001	17.160083	60.691083999999996	41.156092999999998	91.660677000000007	31.149391000000001	4272.7222519999996	1.4367810000000001	791397.88309500006	0	0	0	20	19.913254999999999	100	0	4.215446	0	0	0	100	96.332134999999994	100	0	0.96545599999999998	50	60	0.98873599999999995	2671.2723259999998	53.425446999999998	-791970.79812299996	62	52	1	75	68	1	25	22	1	260	250	1	572.41502800000001	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	1	1	1	1	0	1
998274	2025-04-30 05:07:04	50.118519999999997	71.149690000000007	18.807359999999999	229.54239999999999	2575.7919999999999	17.223579999999998	62.764499999999998	40.72954	90.839939999999999	30.93329	4272	1.5	48.068750000000001	48.25	95.870660000000001	96.5	1.9591860000000001	1.75	3.9187270000000001	3.5	0.1053878	0	0	0	80	0.27158789999999999	32.146120000000003	86.545500000000004	54.295400000000001	28.471450000000001	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.031111999999993	18.807359999999999	18.85736	229.54239999999999	229.94239999999999	2582.903812	20.192739	62.849254000000002	53.091014000000001	110.00733200000001	31.265221	4270.8420740000001	1.5338099999999999	575.66223500000001	791199.95619000006	0	0	0	20	19.914518999999999	100	0	4.1075369999999998	0	0	0	100	100	100	0	0.96583200000000002	50	60	0.990676	2674.8855600000002	53.390929	-791776.11942600005	2581.8298070000001	17.336593000000001	62.855373999999998	40.971840999999998	91.204089999999994	31.244551000000001	4276.1735930000004	1.164984	791013.05142899998	0	0	0	20	19.909148999999999	100	0	4.1072309999999996	0	0	0	100	96.240818000000004	100	0	0.96476499999999998	50	60	0.98329999999999995	2672.74658	53.454931999999999	-791585.75669199997	62	52	1	75	68	1	25	22	1	260	250	1	572.20526299999995	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	0	1	1	1	1	1
998275	2025-04-30 05:07:34	50.182200000000002	71.149690000000007	19.096699999999998	231.2611	2578.2429999999999	16.251110000000001	61.809669999999997	41.150149999999996	91.332350000000005	34.245089999999998	4272	1.5	48.124220000000001	48.25	95.90607	96.5	1.952841	1.75	3.8846729999999998	3.5	0.105142	0	0	0	80	0.2500735	32.146120000000003	86.574439999999996	53.904789999999998	28.500389999999999	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.028687000000005	19.096699999999998	19.146699999999999	231.2611	231.6611	2581.983162	19.148890999999999	61.893270000000001	53.191414000000002	110.006676	31.517143000000001	4274.2095120000004	1.267933	575.69510500000001	791917.52619	0	0	0	20	19.909915999999999	100	0	4.1553360000000001	0	0	0	100	100	100	0	0.96515799999999996	50	60	0.98535899999999998	2672.797239	53.349246000000001	-792493.72229499999	2580.9023520000001	16.364467999999999	61.900543999999996	41.393838000000002	91.698656	31.486004000000001	4271.399128	1.543779	791730.62142900005	0	0	0	20	19.904512	100	0	4.154973	0	0	0	100	96.339731	100	0	0.96572000000000002	50	60	0.99087599999999998	2670.6718940000001	53.413437999999999	-792303.47724000004	62	52	1	75	68	1	25	22	1	260	250	1	572.35581200000001	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	1	1	1	1	0	1
998276	2025-04-30 05:08:05	50.365389999999998	71.207560000000001	18.836290000000002	231.4521	2585.9609999999998	16.330739999999999	59.64537	40.412230000000001	90.777619999999999	30.132960000000001	4272	1.5	48.306809999999999	48.25	95.912379999999999	96.5	1.9566950000000001	1.75	3.8847269999999998	3.5	0.10188170000000001	0	0	0	80	0.26580039999999999	32.117179999999998	86.545500000000004	54.217280000000002	28.500389999999999	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.031351999999998	18.836290000000002	18.886289999999999	231.4521	231.85210000000001	2582.1867739999998	19.308517999999999	59.730238	52.812443000000002	110.004651	31.467396000000001	4269.5077209999999	1.64615	575.81077200000004	791850.98785699997	0	0	0	20	19.910934000000001	100	0	4.2634879999999997	0	0	0	100	100	100	0	0.96609800000000001	50	60	0.992923	2670.8624150000001	53.310626999999997	-792427.29963000002	2581.1134430000002	16.445954	59.736243999999999	40.663384999999998	91.155531999999994	31.447762999999998	4270.8555390000001	1.5871329999999999	791664.08309500001	0	0	0	20	19.905567000000001	100	0	4.2631880000000004	0	0	0	100	96.231105999999997	100	0	0.96582900000000005	50	60	0.99174300000000004	2668.7223399999998	53.374447000000004	-792236.94052800001	62	52	1	75	68	1	25	22	1	260	250	1	572.35743300000001	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	0	1	1	1	1	1
998277	2025-04-30 05:08:35	50.022500000000001	71.178629999999998	18.908629999999999	231.54750000000001	2590.576	16.589659999999999	61.68235	40.340159999999997	90.362660000000005	30.560410000000001	4272	1.5	47.962490000000003	48.25	95.878649999999993	96.5	1.957775	1.75	3.9165329999999998	3.5	0.1022318	0	0	0	80	0.24950330000000001	32.146120000000003	86.545500000000004	54.607889999999998	28.41358	6.9999989999999999	31.5	28	0	0	4000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	null	null	50	50.100000000000001	74	74.033394000000001	18.908629999999999	18.958629999999999	231.54750000000001	231.94749999999999	2582.903225	19.627642999999999	61.768189999999997	53.011311999999997	110.006745	31.460440999999999	4269.0402860000004	1.6886859999999999	575.71556999999996	791918.95785699994	0	0	0	20	19.914515999999999	100	0	4.1615909999999996	0	0	0	100	100	100	0	0.96619200000000005	50	60	0.99377400000000005	2673.7300749999999	53.367865999999999	-792495.17442699999	2581.8356250000002	16.705597000000001	61.773223999999999	40.594220999999997	90.745087999999996	31.449625000000001	4270.5899140000001	1.6088039999999999	791732.05309499998	0	0	0	20	19.909178000000001	100	0	4.1613389999999999	0	0	0	100	96.149017999999998	100	0	0.96588200000000002	50	60	0.99217599999999995	2671.5788600000001	53.431576999999997	-792304.73068799998	62	52	1	75	68	1	25	22	1	260	250	1	572.177593	2800	2600	23	17	45	20	33	20	130	110	77	21	100	100	1	1	1	1	1	1	0	1
